,gender_true,age_true,race_true,gender_pred,files
3491,1,35,0,1,35_1_0_20170117175131343.jpg.chip
3492,1,28,0,1,28_1_0_20170116222126409.jpg.chip
3493,1,35,0,1,35_1_0_20170116235649559.jpg.chip
3494,0,28,3,0,28_0_3_20170117144207130.jpg.chip
3495,1,73,0,1,73_1_0_20170120223851022.jpg.chip
3496,1,35,1,0,35_1_1_20170116233126804.jpg.chip
3497,0,56,3,0,56_0_3_20170113190509801.jpg.chip
3498,0,58,0,0,58_0_0_20170105173636909.jpg.chip
3499,0,30,0,0,30_0_0_20170117181322508.jpg.chip
3500,1,37,4,1,37_1_4_20170117203604479.jpg.chip
3501,0,1,2,1,1_0_2_20161219193903835.jpg.chip
3502,0,16,0,0,16_0_0_20170110231732210.jpg.chip
3503,0,26,3,0,26_0_3_20170119180844118.jpg.chip
3504,0,32,1,0,32_0_1_20170114032927412.jpg.chip
3505,1,35,3,1,35_1_3_20170109135835957.jpg.chip
3506,0,34,3,0,34_0_3_20170119200716509.jpg.chip
3507,0,24,2,0,24_0_2_20170116164343289.jpg.chip
3508,1,27,2,1,27_1_2_20170116165932169.jpg.chip
3509,1,35,1,1,35_1_1_20170112213143485.jpg.chip
3510,0,24,0,0,24_0_0_20170116205530259.jpg.chip
3511,1,27,2,1,27_1_2_20170116170004947.jpg.chip
3512,0,26,0,0,26_0_0_20170117003319885.jpg.chip
3513,1,35,0,0,35_1_0_20170117091849716.jpg.chip
3514,0,20,0,0,20_0_0_20170117005807799.jpg.chip
3515,0,47,3,0,47_0_3_20170109142337247.jpg.chip
3516,0,40,3,0,40_0_3_20170119211711001.jpg.chip
3517,1,28,2,1,28_1_2_20170104020746876.jpg.chip
3518,1,58,0,1,58_1_0_20170110151504170.jpg.chip
3519,1,4,2,1,4_1_2_20161219160740335.jpg.chip
3520,1,24,2,1,24_1_2_20170104021559044.jpg.chip
3521,1,31,3,1,31_1_3_20170109132020731.jpg.chip
3522,0,35,0,0,35_0_0_20170117151516067.jpg.chip
3523,0,61,1,0,61_0_1_20170117182431301.jpg.chip
3524,1,22,1,1,22_1_1_20170114033236159.jpg.chip
3525,1,24,1,1,24_1_1_20170115234919997.jpg.chip
3526,0,53,0,0,53_0_0_20170117190933140.jpg.chip
3527,0,50,0,0,50_0_0_20170119205551095.jpg.chip
3528,1,7,0,1,7_1_0_20170109201810385.jpg.chip
3529,1,25,0,1,25_1_0_20170117141421609.jpg.chip
3530,1,26,0,0,26_1_0_20170109002353702.jpg.chip
3531,1,26,0,1,26_1_0_20170117201605677.jpg.chip
3532,0,52,3,0,52_0_3_20170119205716424.jpg.chip
3533,1,48,3,1,48_1_3_20170104220351694.jpg.chip
3534,0,26,0,0,26_0_0_20170104200830216.jpg.chip
3535,0,44,3,0,44_0_3_20170119171751384.jpg.chip
3536,0,80,2,0,80_0_2_20170112224311842.jpg.chip
3537,1,8,0,1,8_1_0_20170109204251231.jpg.chip
3538,1,29,1,1,29_1_1_20170113001147795.jpg.chip
3539,0,42,3,0,42_0_3_20170117135542270.jpg.chip
3540,0,5,2,1,5_0_2_20161219192249187.jpg.chip
3541,1,25,1,0,25_1_1_20170112224716002.jpg.chip
3542,1,35,1,0,35_1_1_20170112230432254.jpg.chip
3543,0,32,1,0,32_0_1_20170115234806792.jpg.chip
3544,0,26,3,0,26_0_3_20170119183349137.jpg.chip
3545,0,40,0,0,40_0_0_20170117170900892.jpg.chip
3546,1,36,0,0,36_1_0_20170104200945656.jpg.chip
3547,1,56,0,1,56_1_0_20170110153845590.jpg.chip
3548,1,24,3,1,24_1_3_20170117150120578.jpg.chip
3549,0,10,0,1,10_0_0_20170110224500062.jpg.chip
3550,0,54,0,0,54_0_0_20170117171526283.jpg.chip
3551,0,56,0,0,56_0_0_20170111195908482.jpg.chip
3552,1,29,2,1,29_1_2_20170104021825031.jpg.chip
3553,1,42,0,0,42_1_0_20170104181529757.jpg.chip
3554,1,1,1,1,1_1_1_20170109192725012.jpg.chip
3555,1,24,0,1,24_1_0_20170117150731090.jpg.chip
3556,0,9,0,0,9_0_0_20170110224819698.jpg.chip
3557,0,27,4,0,27_0_4_20170117202219111.jpg.chip
3558,0,58,3,0,58_0_3_20170119211704736.jpg.chip
3559,1,27,2,1,27_1_2_20170116163822402.jpg.chip
3560,0,65,0,0,65_0_0_20170113185234983.jpg.chip
3561,0,44,0,0,44_0_0_20170105172858549.jpg.chip
3562,1,31,1,1,31_1_1_20170116223000226.jpg.chip
3563,1,52,0,1,52_1_0_20170109221054399.jpg.chip
3564,0,37,0,0,37_0_0_20170117183624982.jpg.chip
3565,1,23,4,1,23_1_4_20170117194259323.jpg.chip
3566,1,4,4,1,4_1_4_20161221201935361.jpg.chip
3567,1,24,2,1,24_1_2_20170116163909292.jpg.chip
3568,1,60,0,1,60_1_0_20170110143505801.jpg.chip
3569,1,4,0,0,4_1_0_20170109192308345.jpg.chip
3570,0,30,2,0,30_0_2_20170107212049636.jpg.chip
3571,0,27,0,0,27_0_0_20170117175359640.jpg.chip
3572,1,60,0,1,60_1_0_20170110122826993.jpg.chip
3573,0,26,1,0,26_0_1_20170117200630022.jpg.chip
3574,1,40,4,1,40_1_4_20170103230416025.jpg.chip
3575,1,24,2,1,24_1_2_20170116171543349.jpg.chip
3576,0,9,0,0,9_0_0_20170110220658769.jpg.chip
3577,1,4,0,1,4_1_0_20170109204331818.jpg.chip
3578,1,15,4,1,15_1_4_20170103233304142.jpg.chip
3579,1,52,3,1,52_1_3_20170109133955934.jpg.chip
3580,0,25,0,0,25_0_0_20170119171135792.jpg.chip
3581,0,23,1,0,23_0_1_20170117194030006.jpg.chip
3582,0,62,0,0,62_0_0_20170104170229321.jpg.chip
3583,0,1,2,0,1_0_2_20161220144914327.jpg.chip
3584,1,25,1,1,25_1_1_20170116175304948.jpg.chip
3585,0,63,0,0,63_0_0_20170105180928702.jpg.chip
3586,0,50,0,0,50_0_0_20170120222405224.jpg.chip
3587,0,21,1,0,21_0_1_20170120133302908.jpg.chip
3588,1,37,0,0,37_1_0_20170103183012994.jpg.chip
3589,1,8,0,1,8_1_0_20170103200353070.jpg.chip
3590,0,30,4,0,30_0_4_20170117153249558.jpg.chip
3591,1,26,1,1,26_1_1_20170116234758189.jpg.chip
3592,1,31,1,1,31_1_1_20170112210802028.jpg.chip
3593,1,56,0,0,56_1_0_20170104212444956.jpg.chip
3594,1,29,0,1,29_1_0_20170104185616837.jpg.chip
3595,1,70,0,0,70_1_0_20170120220622170.jpg.chip
3596,1,24,3,1,24_1_3_20170104222753607.jpg.chip
3597,0,2,3,1,2_0_3_20161219225453639.jpg.chip
3598,0,26,2,0,26_0_2_20170116175940674.jpg.chip
3599,1,1,0,0,1_1_0_20170109191212799.jpg.chip
3600,0,54,0,0,54_0_0_20170120223246116.jpg.chip
3601,0,30,1,0,30_0_1_20170117123837646.jpg.chip
3602,1,26,0,1,26_1_0_20170117170217033.jpg.chip
3603,0,45,3,1,45_0_3_20170119211625775.jpg.chip
3604,1,69,0,1,69_1_0_20170110141630303.jpg.chip
3605,1,85,2,0,85_1_2_20170112204748587.jpg.chip
3606,1,26,2,1,26_1_2_20170116183651297.jpg.chip
3607,1,2,4,0,2_1_4_20170103213232676.jpg.chip
3608,0,26,0,0,26_0_0_20170114034218562.jpg.chip
3609,0,52,3,0,52_0_3_20170119181010188.jpg.chip
3610,0,26,2,0,26_0_2_20170116175917452.jpg.chip
3611,1,26,2,1,26_1_2_20170104015910819.jpg.chip
3612,1,24,2,1,24_1_2_20170116170556211.jpg.chip
3613,0,52,1,0,52_0_1_20170113183825270.jpg.chip
3614,1,78,0,1,78_1_0_20170120225556721.jpg.chip
3615,1,45,1,1,45_1_1_20170116233320931.jpg.chip
3616,0,40,3,0,40_0_3_20170119211848649.jpg.chip
3617,0,1,3,0,1_0_3_20161219225635520.jpg.chip
3618,0,26,0,0,26_0_0_20170117091206389.jpg.chip
3619,1,37,0,1,37_1_0_20170117135937931.jpg.chip
3620,0,35,3,0,35_0_3_20170119162812372.jpg.chip
3621,0,32,0,0,32_0_0_20170113141839586.jpg.chip
3622,0,77,0,0,77_0_0_20170109015126245.jpg.chip
3623,0,26,0,0,26_0_0_20170116212048433.jpg.chip
3624,0,2,4,1,2_0_4_20161221203017368.jpg.chip
3625,1,65,2,1,65_1_2_20170112224125018.jpg.chip
3626,1,26,2,1,26_1_2_20170116184444570.jpg.chip
3627,1,67,1,1,67_1_1_20170110125353438.jpg.chip
3628,0,21,0,0,21_0_0_20170117141432129.jpg.chip
3629,1,23,0,1,23_1_0_20170117171803722.jpg.chip
3630,0,26,3,0,26_0_3_20170117154834390.jpg.chip
3631,1,26,2,1,26_1_2_20170104022829221.jpg.chip
3632,0,44,1,0,44_0_1_20170111181750405.jpg.chip
3633,0,51,0,0,51_0_0_20170111181750489.jpg.chip
3634,1,50,3,1,50_1_3_20170109011047973.jpg.chip
3635,1,56,2,1,56_1_2_20170104201008890.jpg.chip
3636,0,30,3,0,30_0_3_20170119204757926.jpg.chip
3637,0,54,0,0,54_0_0_20170117155530206.jpg.chip
3638,1,25,0,1,25_1_0_20170117152041619.jpg.chip
3639,0,30,1,1,30_0_1_20170113141818644.jpg.chip
3640,1,47,0,1,47_1_0_20170109132641773.jpg.chip
3641,1,26,0,1,26_1_0_20170117175315496.jpg.chip
3642,0,71,0,0,71_0_0_20170111204446510.jpg.chip
3643,0,69,0,0,69_0_0_20170111203934092.jpg.chip
3644,0,36,0,0,36_0_0_20170117181825165.jpg.chip
3645,1,43,1,1,43_1_1_20170113013016785.jpg.chip
3646,1,24,2,1,24_1_2_20170103235106308.jpg.chip
3647,0,47,3,0,47_0_3_20170119205128991.jpg.chip
3648,1,25,2,1,25_1_2_20170116170355441.jpg.chip
3649,0,28,0,0,28_0_0_20170116220611954.jpg.chip
3650,1,42,2,1,42_1_2_20170116161958086.jpg.chip
3651,0,25,0,0,25_0_0_20170119171125583.jpg.chip
3652,1,37,1,0,37_1_1_20170114024523051.jpg.chip
3653,1,32,0,1,32_1_0_20170103181759833.jpg.chip
3654,0,45,0,0,45_0_0_20170117192010084.jpg.chip
3655,1,35,3,1,35_1_3_20170109140914004.jpg.chip
3656,0,1,4,0,1_0_4_20161221193606310.jpg.chip
3657,0,1,2,0,1_0_2_20161219194721851.jpg.chip
3658,0,45,4,0,45_0_4_20170103235240356.jpg.chip
3659,0,47,4,0,47_0_4_20170103234841372.jpg.chip
3660,0,36,0,0,36_0_0_20170113184113374.jpg.chip
3661,1,32,3,1,32_1_3_20170119200440516.jpg.chip
3662,0,60,0,1,60_0_0_20170112224151627.jpg.chip
3663,0,1,0,0,1_0_0_20161219163425847.jpg.chip
3664,1,26,3,1,26_1_3_20170117174330285.jpg.chip
3665,1,68,0,1,68_1_0_20170110141150729.jpg.chip
3666,1,58,0,1,58_1_0_20170117204758881.jpg.chip
3667,0,28,4,0,28_0_4_20170105162459467.jpg.chip
3668,0,48,3,0,48_0_3_20170119205407566.jpg.chip
3669,0,1,4,0,1_0_4_20170103202326832.jpg.chip
3670,1,35,1,1,35_1_1_20170116222842436.jpg.chip
3671,1,1,0,0,1_1_0_20170109190455518.jpg.chip
3672,0,52,3,0,52_0_3_20170119200241996.jpg.chip
3673,1,38,1,1,38_1_1_20170116223105812.jpg.chip
3674,0,35,4,0,35_0_4_20170105162641195.jpg.chip
3675,1,35,1,0,35_1_1_20170116223049636.jpg.chip
3676,1,20,1,1,20_1_1_20170105002448621.jpg.chip
3677,0,35,4,0,35_0_4_20170117174212110.jpg.chip
3678,0,26,2,0,26_0_2_20170116181100669.jpg.chip
3679,1,21,2,1,21_1_2_20170116170750376.jpg.chip
3680,1,35,0,1,35_1_0_20170117145110401.jpg.chip
3681,0,2,2,0,2_0_2_20161219200442347.jpg.chip
3682,0,50,0,1,50_0_0_20170117185805681.jpg.chip
3683,0,26,2,0,26_0_2_20170116182347867.jpg.chip
3684,1,3,4,1,3_1_4_20161221201441793.jpg.chip
3685,1,26,4,1,26_1_4_20170103214211386.jpg.chip
3686,0,16,0,1,16_0_0_20170110231215944.jpg.chip
3687,0,24,0,0,24_0_0_20170116205634434.jpg.chip
3688,1,28,3,1,28_1_3_20170119194940491.jpg.chip
3689,1,22,1,1,22_1_1_20170103175340561.jpg.chip
3690,0,16,0,1,16_0_0_20170110231910518.jpg.chip
3691,1,37,3,1,37_1_3_20170117183437046.jpg.chip
3692,0,55,4,0,55_0_4_20170117193528283.jpg.chip
3693,0,28,2,1,28_0_2_20170116191256645.jpg.chip
3694,1,65,0,1,65_1_0_20170110160643954.jpg.chip
3695,1,85,0,0,85_1_0_20170110183746742.jpg.chip
3696,0,40,1,0,40_0_1_20170117173250993.jpg.chip
3697,1,26,1,1,26_1_1_20170117170654969.jpg.chip
3698,0,89,3,0,89_0_3_20170105180114246.jpg.chip
3699,1,35,1,1,35_1_1_20170113195518309.jpg.chip
3700,1,22,1,0,22_1_1_20170112230703798.jpg.chip
3701,0,1,2,0,1_0_2_20161219205107772.jpg.chip
3702,0,29,1,0,29_0_1_20170117204407433.jpg.chip
3703,0,27,0,0,27_0_0_20170103182122389.jpg.chip
3704,1,2,3,1,2_1_3_20161219230137680.jpg.chip
3705,1,26,3,1,26_1_3_20170104223140343.jpg.chip
3706,1,26,3,1,26_1_3_20170117174439983.jpg.chip
3707,1,26,1,1,26_1_1_20170113012239224.jpg.chip
3708,0,41,3,0,41_0_3_20170104201116162.jpg.chip
3709,0,35,3,0,35_0_3_20170117180756185.jpg.chip
3710,0,46,0,0,46_0_0_20170104203848115.jpg.chip
3711,1,26,1,0,26_1_1_20170116160647680.jpg.chip
3712,1,56,3,1,56_1_3_20170109142228705.jpg.chip
3713,0,70,0,0,70_0_0_20170117173644159.jpg.chip
3714,1,32,1,1,32_1_1_20170112210500948.jpg.chip
3715,0,22,2,0,22_0_2_20170116172455828.jpg.chip
3716,0,5,0,1,5_0_0_20170110213420350.jpg.chip
3717,0,35,3,0,35_0_3_20170104201943761.jpg.chip
3718,0,26,0,0,26_0_0_20170116215521714.jpg.chip
3719,0,28,0,1,28_0_0_20170113210605140.jpg.chip
3720,0,40,0,0,40_0_0_20170117135450087.jpg.chip
3721,1,1,2,0,1_1_2_20161219195318220.jpg.chip
3722,1,26,0,0,26_1_0_20170103181112840.jpg.chip
3723,0,37,0,0,37_0_0_20170105172903283.jpg.chip
3724,1,15,0,1,15_1_0_20170109214516641.jpg.chip
3725,1,19,1,1,19_1_1_20170117124021486.jpg.chip
3726,1,23,2,1,23_1_2_20170105162514564.jpg.chip
3727,1,38,2,1,38_1_2_20170108224407554.jpg.chip
3728,0,41,4,0,41_0_4_20170111181750392.jpg.chip
3729,1,88,0,1,88_1_0_20170110183756051.jpg.chip
3730,1,27,1,0,27_1_1_20170112231925888.jpg.chip
3731,1,34,3,1,34_1_3_20170104235537715.jpg.chip
3732,1,29,1,1,29_1_1_20170117022224947.jpg.chip
3733,0,72,2,0,72_0_2_20170112224343210.jpg.chip
3734,0,52,1,0,52_0_1_20170113184035487.jpg.chip
3735,0,38,1,0,38_0_1_20170113174609987.jpg.chip
3736,0,17,3,1,17_0_3_20170117134709342.jpg.chip
3737,0,60,2,0,60_0_2_20170112205517100.jpg.chip
3738,0,14,3,0,14_0_3_20170104230143521.jpg.chip
3739,0,42,1,0,42_0_1_20170117171628313.jpg.chip
3740,0,60,3,0,60_0_3_20170119204824288.jpg.chip
3741,1,28,2,1,28_1_2_20170116161950375.jpg.chip
3742,0,49,0,0,49_0_0_20170104185744454.jpg.chip
3743,0,43,0,0,43_0_0_20170104204616830.jpg.chip
3744,1,24,0,1,24_1_0_20170116205746244.jpg.chip
3745,0,9,2,0,9_0_2_20161219192439379.jpg.chip
3746,1,26,4,1,26_1_4_20170117154124606.jpg.chip
3747,0,25,0,0,25_0_0_20170117134757190.jpg.chip
3748,1,24,0,1,24_1_0_20170103224725272.jpg.chip
3749,0,25,1,0,25_0_1_20170116002246923.jpg.chip
3750,1,32,3,1,32_1_3_20170109141349200.jpg.chip
3751,0,58,3,0,58_0_3_20170119211718370.jpg.chip
3752,1,75,0,0,75_1_0_20170110141247761.jpg.chip
3753,1,47,3,1,47_1_3_20170109133358794.jpg.chip
3754,0,42,0,0,42_0_0_20170105173005714.jpg.chip
3755,1,3,0,1,3_1_0_20170109190740324.jpg.chip
3756,0,28,3,0,28_0_3_20170116223108046.jpg.chip
3757,0,28,1,0,28_0_1_20170116214405900.jpg.chip
3758,1,85,0,0,85_1_0_20170110184045236.jpg.chip
3759,0,1,2,0,1_0_2_20170109192102236.jpg.chip
3760,1,32,3,1,32_1_3_20170104235157578.jpg.chip
3761,1,11,0,0,11_1_0_20170109205013531.jpg.chip
3762,1,85,4,1,85_1_4_20170110184012572.jpg.chip
3763,1,28,2,1,28_1_2_20170116175907657.jpg.chip
3764,1,45,0,1,45_1_0_20170110160643106.jpg.chip
3765,0,45,0,0,45_0_0_20170105184113903.jpg.chip
3766,1,37,0,1,37_1_0_20170109134008515.jpg.chip
3767,0,55,2,0,55_0_2_20170104023125269.jpg.chip
3768,0,42,2,0,42_0_2_20170104192842031.jpg.chip
3769,1,18,3,1,18_1_3_20170104221920967.jpg.chip
3770,0,40,0,0,40_0_0_20170116232837710.jpg.chip
3771,0,35,0,1,35_0_0_20170117182852603.jpg.chip
3772,1,2,2,1,2_1_2_20161219203800420.jpg.chip
3773,1,18,4,1,18_1_4_20170103222943622.jpg.chip
3774,0,72,2,0,72_0_2_20170112205400276.jpg.chip
3775,0,2,0,0,2_0_0_20170110212852343.jpg.chip
3776,0,28,1,0,28_0_1_20170117021402997.jpg.chip
3777,1,75,1,0,75_1_1_20170113013039564.jpg.chip
3778,0,28,1,0,28_0_1_20170113134134481.jpg.chip
3779,1,39,1,1,39_1_1_20170117154243787.jpg.chip
3780,1,20,4,1,20_1_4_20170103201807368.jpg.chip
3781,1,60,0,1,60_1_0_20170110140829202.jpg.chip
3782,1,80,0,0,80_1_0_20170110183817822.jpg.chip
3783,1,40,1,1,40_1_1_20170112231359349.jpg.chip
3784,0,55,3,0,55_0_3_20170119181035677.jpg.chip
3785,0,35,0,0,35_0_0_20170117134954713.jpg.chip
3786,0,34,0,0,34_0_0_20170116232429422.jpg.chip
3787,1,14,0,1,14_1_0_20170109203901444.jpg.chip
3788,1,44,0,0,44_1_0_20170104210419052.jpg.chip
3789,0,58,0,0,58_0_0_20170109012759314.jpg.chip
3790,1,40,0,1,40_1_0_20170117135425683.jpg.chip
3791,0,22,2,1,22_0_2_20170104020041910.jpg.chip
3792,0,9,0,1,9_0_0_20170110221815301.jpg.chip
3793,1,26,1,1,26_1_1_20170117100117876.jpg.chip
3794,0,1,1,0,1_0_1_20170110213647161.jpg.chip
3795,1,10,0,1,10_1_0_20170109203653735.jpg.chip
3796,1,26,0,1,26_1_0_20170103175557343.jpg.chip
3797,1,4,0,0,4_1_0_20170109190923998.jpg.chip
3798,0,53,3,0,53_0_3_20170119205914040.jpg.chip
3799,0,25,2,0,25_0_2_20170116165101483.jpg.chip
3800,0,25,3,0,25_0_3_20170119144603197.jpg.chip
3801,0,24,4,0,24_0_4_20170117194350012.jpg.chip
3802,1,23,0,1,23_1_0_20170116221828462.jpg.chip
3803,0,29,0,0,29_0_0_20170116164921650.jpg.chip
3804,1,24,2,1,24_1_2_20170116171600984.jpg.chip
3805,1,30,0,1,30_1_0_20170117181336564.jpg.chip
3806,0,30,0,0,30_0_0_20170117190440778.jpg.chip
3807,0,37,0,0,37_0_0_20170105173125404.jpg.chip
3808,1,35,1,0,35_1_1_20170112211404045.jpg.chip
3809,0,28,1,0,28_0_1_20170113142405196.jpg.chip
3810,0,35,1,0,35_0_1_20170113155146201.jpg.chip
3811,0,37,2,0,37_0_2_20170116184948230.jpg.chip
3812,1,43,1,1,43_1_1_20170110120856819.jpg.chip
3813,0,55,3,0,55_0_3_20170119211436800.jpg.chip
3814,1,20,1,0,20_1_1_20170116164052068.jpg.chip
3815,1,30,1,0,30_1_1_20170112211330988.jpg.chip
3816,1,8,3,1,8_1_3_20161220222538539.jpg.chip
3817,0,35,4,0,35_0_4_20170116191747403.jpg.chip
3818,0,50,0,0,50_0_0_20170116192855160.jpg.chip
3819,0,39,3,0,39_0_3_20170119203837351.jpg.chip
3820,1,15,0,1,15_1_0_20170109214024612.jpg.chip
3821,0,1,0,0,1_0_0_20170110211537870.jpg.chip
3822,1,46,0,1,46_1_0_20170110143242639.jpg.chip
3823,0,28,0,0,28_0_0_20170117133953048.jpg.chip
3824,1,26,4,1,26_1_4_20170117153657309.jpg.chip
3825,0,55,2,0,55_0_2_20170117172114356.jpg.chip
3826,1,4,2,0,4_1_2_20161219163910183.jpg.chip
3827,0,24,2,0,24_0_2_20170116170903688.jpg.chip
3828,0,20,0,0,20_0_0_20170117134042772.jpg.chip
3829,1,30,0,1,30_1_0_20170117181545532.jpg.chip
3830,1,1,0,1,1_1_0_20170109191156705.jpg.chip
3831,0,75,0,0,75_0_0_20170117173011522.jpg.chip
3832,0,1,2,0,1_0_2_20161219222602319.jpg.chip
3833,1,24,2,1,24_1_2_20170116173503713.jpg.chip
3834,1,67,0,1,67_1_0_20170120225003182.jpg.chip
3835,1,4,2,0,4_1_2_20161219141921961.jpg.chip
3836,1,65,0,1,65_1_0_20170110141104816.jpg.chip
3837,1,80,0,0,80_1_0_20170110125303427.jpg.chip
3838,0,58,1,0,58_0_1_20170113174947234.jpg.chip
3839,0,40,0,0,40_0_0_20170120223924629.jpg.chip
3840,0,3,0,0,3_0_0_20170110212707387.jpg.chip
3841,0,36,0,0,36_0_0_20170119201622028.jpg.chip
3842,0,25,3,0,25_0_3_20170119171615136.jpg.chip
3843,0,59,3,0,59_0_3_20170109132518583.jpg.chip
3844,0,53,0,0,53_0_0_20170111171747419.jpg.chip
3845,0,1,2,1,1_0_2_20161219162847615.jpg.chip
3846,0,26,1,0,26_0_1_20170116185229362.jpg.chip
3847,0,13,0,0,13_0_0_20170103200856687.jpg.chip
3848,1,2,0,0,2_1_0_20170110213155874.jpg.chip
3849,0,26,0,0,26_0_0_20170119180141460.jpg.chip
3850,0,30,1,0,30_0_1_20170117094442927.jpg.chip
3851,1,37,0,1,37_1_0_20170104165756313.jpg.chip
3852,1,30,2,1,30_1_2_20170116192527784.jpg.chip
3853,1,40,0,1,40_1_0_20170117134417715.jpg.chip
3854,1,62,0,1,62_1_0_20170109142055018.jpg.chip
3855,1,1,2,1,1_1_2_20161219200230867.jpg.chip
3856,1,26,1,0,26_1_1_20170113011613638.jpg.chip
3857,0,22,1,0,22_0_1_20170110223418177.jpg.chip
3858,1,52,0,1,52_1_0_20170110143721250.jpg.chip
3859,1,2,2,1,2_1_2_20161219222445647.jpg.chip
3860,1,27,1,1,27_1_1_20170112213529269.jpg.chip
3861,1,26,1,1,26_1_1_20170113000334730.jpg.chip
3862,1,24,4,1,24_1_4_20170103224804680.jpg.chip
3863,1,72,0,1,72_1_0_20170110153733573.jpg.chip
3864,0,27,0,0,27_0_0_20170117120152773.jpg.chip
3865,1,32,1,1,32_1_1_20170117140943466.jpg.chip
3866,0,1,0,0,1_0_0_20161219202455708.jpg.chip
3867,1,36,1,1,36_1_1_20170116011443442.jpg.chip
3868,0,28,0,0,28_0_0_20170116003131512.jpg.chip
3869,0,26,1,0,26_0_1_20170113151659634.jpg.chip
3870,0,26,1,0,26_0_1_20170117195949276.jpg.chip
3871,1,100,0,1,100_1_0_20170112215032192.jpg.chip
3872,1,12,4,1,12_1_4_20170117201252893.jpg.chip
3873,1,85,0,1,85_1_0_20170110180531278.jpg.chip
3874,0,42,2,0,42_0_2_20170104184350086.jpg.chip
3875,0,16,0,0,16_0_0_20170110232714508.jpg.chip
3876,0,22,2,0,22_0_2_20170104021125111.jpg.chip
3877,0,57,0,0,57_0_0_20170104202107434.jpg.chip
3878,1,43,0,1,43_1_0_20170103183401202.jpg.chip
3879,1,20,3,1,20_1_3_20170119153755113.jpg.chip
3880,1,26,0,1,26_1_0_20170117171130618.jpg.chip
3881,1,89,0,0,89_1_0_20170110184022572.jpg.chip
3882,1,33,1,1,33_1_1_20170112233308831.jpg.chip
3883,0,35,0,0,35_0_0_20170105164841588.jpg.chip
3884,0,61,2,0,61_0_2_20170112205453108.jpg.chip
3885,0,45,1,1,45_0_1_20170116022112213.jpg.chip
3886,1,95,0,0,95_1_0_20170120140026048.jpg.chip
3887,1,46,1,1,46_1_1_20170113011956753.jpg.chip
3888,1,35,2,1,35_1_2_20170116191855858.jpg.chip
3889,0,25,0,0,25_0_0_20170114030416988.jpg.chip
3890,1,27,4,1,27_1_4_20170117202236181.jpg.chip
3891,1,26,0,1,26_1_0_20170117201629485.jpg.chip
3892,1,8,0,1,8_1_0_20170109203433105.jpg.chip
3893,1,26,2,1,26_1_2_20170116175501158.jpg.chip
3894,0,16,0,0,16_0_0_20170110225708208.jpg.chip
3895,1,30,0,1,30_1_0_20170117131116466.jpg.chip
3896,0,39,0,0,39_0_0_20170117184953833.jpg.chip
3897,0,38,0,0,38_0_0_20170104205607908.jpg.chip
3898,0,1,0,0,1_0_0_20170110213203795.jpg.chip
3899,1,21,3,1,21_1_3_20170104222758121.jpg.chip
3900,1,18,0,1,18_1_0_20170109213935367.jpg.chip
3901,0,34,0,0,34_0_0_20170117134909111.jpg.chip
3902,1,30,4,1,30_1_4_20170103182430449.jpg.chip
3903,0,42,4,0,42_0_4_20170104202440690.jpg.chip
3904,1,30,0,1,30_1_0_20170117171117386.jpg.chip
3905,1,27,2,1,27_1_2_20170116163003893.jpg.chip
3906,0,1,0,1,1_0_0_20161219190824794.jpg.chip
3907,0,33,4,0,33_0_4_20170103235213148.jpg.chip
3908,0,27,0,0,27_0_0_20170105175510406.jpg.chip
3909,1,51,0,1,51_1_0_20170110153411621.jpg.chip
3910,1,69,0,1,69_1_0_20170110152957666.jpg.chip
3911,1,12,3,1,12_1_3_20170117152932909.jpg.chip
3912,1,26,3,1,26_1_3_20170119150754793.jpg.chip
3913,0,65,0,0,65_0_0_20170117171038979.jpg.chip
3914,0,26,3,0,26_0_3_20170117154746934.jpg.chip
3915,0,45,3,0,45_0_3_20170119202040629.jpg.chip
3916,0,28,0,0,28_0_0_20170117180613031.jpg.chip
3917,0,27,0,0,27_0_0_20170117202216127.jpg.chip
3918,1,35,1,1,35_1_1_20170113012452639.jpg.chip
3919,0,12,1,0,12_0_1_20170110224244673.jpg.chip
3920,0,35,1,0,35_0_1_20170117130547843.jpg.chip
3921,0,56,0,0,56_0_0_20170111202409002.jpg.chip
3922,1,67,2,1,67_1_2_20161219194437956.jpg.chip
3923,0,35,2,0,35_0_2_20170116181056835.jpg.chip
3924,1,27,0,1,27_1_0_20170117142744825.jpg.chip
3925,1,36,2,1,36_1_2_20170109132405452.jpg.chip
3926,0,55,0,0,55_0_0_20170117185015353.jpg.chip
3927,1,31,0,1,31_1_0_20170117133435466.jpg.chip
3928,1,50,1,1,50_1_1_20170120220813715.jpg.chip
3929,0,55,3,0,55_0_3_20170119205116040.jpg.chip
3930,1,50,0,1,50_1_0_20170105001410549.jpg.chip
3931,1,24,3,1,24_1_3_20170119170911086.jpg.chip
3932,1,20,0,1,20_1_0_20170116205845438.jpg.chip
3933,0,26,2,0,26_0_2_20170116181319670.jpg.chip
3934,0,18,0,0,18_0_0_20170110231228322.jpg.chip
3935,0,34,1,0,34_0_1_20170117182640204.jpg.chip
3936,0,42,0,0,42_0_0_20170113185424528.jpg.chip
3937,1,4,3,1,4_1_3_20161220220055698.jpg.chip
3938,1,1,0,1,1_1_0_20170109193022683.jpg.chip
3939,1,18,2,1,18_1_2_20170102234846172.jpg.chip
3940,0,49,3,0,49_0_3_20170119201615957.jpg.chip
